"","start_id","start_name","start_latitude","start_longitude","end_id","end_name","end_latitude","end_longitude","n"
"174",320,"Leonard St & Church St",40.717571,-74.005549,268,"Howard St & Centre St",40.71910537,-73.99973337,11
"175",382,"University Pl & E 14 St",40.73492695,-73.99200509,268,"Howard St & Centre St",40.71910537,-73.99973337,11
"176",474,"5 Ave & E 29 St",40.7451677,-73.98683077,268,"Howard St & Centre St",40.71910537,-73.99973337,11
"177",347,"Greenwich St & W Houston St",40.728846,-74.008591,268,"Howard St & Centre St",40.71910537,-73.99973337,11
"178",247,"Perry St & Bleecker St",40.73535398,-74.00483091,268,"Howard St & Centre St",40.71910537,-73.99973337,11
"179",3711,"E 13 St & Avenue A",40.72966729,-73.98067966,268,"Howard St & Centre St",40.71910537,-73.99973337,11
"180",3260,"Mercer St & Bleecker St",40.72706363,-73.99662137,268,"Howard St & Centre St",40.71910537,-73.99973337,11
"181",309,"Murray St & West St",40.7149787,-74.013012,268,"Howard St & Centre St",40.71910537,-73.99973337,11
"182",3435,"Grand St & Elizabeth St",40.718822,-73.99596,276,"Duane St & Greenwich St",40.71748752,-74.0104554,11
"183",417,"Barclay St & Church St",40.71291224,-74.01020234,276,"Duane St & Greenwich St",40.71748752,-74.0104554,11
"184",426,"West St & Chambers St",40.71754834,-74.01322069,276,"Duane St & Greenwich St",40.71748752,-74.0104554,11
"185",257,"Lispenard St & Broadway",40.71939226,-74.00247214,276,"Duane St & Greenwich St",40.71748752,-74.0104554,11
"186",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,279,"Peck Slip & Front St",40.707873,-74.00167,11
"187",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,279,"Peck Slip & Front St",40.707873,-74.00167,11
"188",412,"Forsyth St & Canal St",40.7158155,-73.99422366,279,"Peck Slip & Front St",40.707873,-74.00167,11
"189",531,"Forsyth St & Broome St",40.71893904,-73.99266288,279,"Peck Slip & Front St",40.707873,-74.00167,11
"190",341,"Stanton St & Mangin St",40.71782143,-73.97628939,279,"Peck Slip & Front St",40.707873,-74.00167,11
